order_id,customer_id,order_date,shipping_city,shipping_address,shipping_lat,shipping_lng,shipping_date,total_amount,payment_method,status
9807,3446,2023-08-29 06:04:28,세종,"세종특별자치시 도담동 242-81, 111호",36.47867218248137,127.2909374981888,2023-09-03 06:04:28,58120,카카오페이,Delivered
9808,3820,2022-03-16 06:05:58,수원,"경기도 수원시 권선구 세류동 679-55, 164호",37.26306230077384,127.03240395681388,2022-03-22 06:05:58,26360,모바일결제,Shipped
9809,2800,2023-08-03 19:19:52,광주,"광주광역시 동구 금남로 449, 753호",35.15712445134184,126.85489525533309,2023-08-09 19:19:52,1503620,카카오페이,Shipped
9810,4421,2023-07-15 19:42:50,서울,"서울특별시 중구 을지로 588, 412호",37.5658880887713,126.97669921518334,,102810,네이버페이,Pending
9811,5823,2022-02-06 21:51:38,대전,"대전광역시 서구 둔산동 111-15, 706호",36.348557506253776,127.38469202729138,,1035110,카카오페이,Pending
9812,2055,2023-10-18 16:30:42,광주,"광주광역시 남구 백운동 688, 467호",35.16089431745529,126.84844614645414,2023-10-19 16:30:42,205260,신용카드,Shipped
9813,6820,2022-03-27 05:19:58,대구,"대구광역시 북구 침산동 87, 778호",35.87135473321109,128.6000285988018,2022-03-29 05:19:58,480680,신용카드,Shipped
9814,9043,2022-02-08 01:07:25,대전,"대전광역시 동구 가오동 879-97, 643호",36.35460323481653,127.38153635330944,2022-02-10 01:07:25,20900,모바일결제,Delivered
9815,664,2023-02-27 09:53:52,서울,"서울특별시 송파구 잠실동 822, 893호",37.56173792373283,126.97740602633075,2023-03-04 09:53:52,401010,계좌이체,Shipped
9816,9057,2022-03-10 22:21:14,서울,"서울특별시 중구 을지로 576-25, 490호",37.571365558888836,126.97592294078405,,1257240,카카오페이,Pending
9817,6704,2023-06-30 20:48:50,대전,"대전광역시 서구 둔산동 822-98, 379호",36.34725149186121,127.38367846940874,2023-07-02 20:48:50,326080,카카오페이,Shipped
9818,6812,2022-01-26 21:42:25,부산,"부산광역시 북구 화명동 363, 675호",35.18228693130072,129.07415875574821,2022-02-02 21:42:25,89050,카카오페이,Shipped
9819,543,2022-03-22 13:57:33,창원,"경상남도 창원시 성산구 634-83, 597호",35.23130041907673,128.67683409770052,,1576780,신용카드,Pending
9820,1684,2023-07-10 07:39:49,인천,"인천광역시 계양구 계산동 35, 111호",37.45829604818244,126.70137996910734,2023-07-17 07:39:49,41790,계좌이체,Delivered
9821,6902,2023-03-05 08:38:30,대구,"대구광역시 북구 침산동 424-58, 277호",35.86811886315734,128.5973392169587,2023-03-12 08:38:30,2551800,네이버페이,Delivered
9822,6552,2023-01-30 02:53:00,창원,"경상남도 창원시 의창구 685-76, 972호",35.222959838029794,128.6842365913131,,83860,계좌이체,Pending
9823,9238,2022-07-12 07:52:45,대전,"대전광역시 대덕구 오정동 526, 488호",36.35510243074597,127.38761851239303,2022-07-18 07:52:45,1820,계좌이체,Shipped
9824,7548,2022-04-25 16:41:30,청주,"충청북도 청주시 오송읍 143, 395호",36.64373266878739,127.48864193115429,,1943400,신용카드,Pending
9825,8405,2023-11-06 18:22:43,청주,"충청북도 청주시 상당구 6, 393호",36.63835364994046,127.49140757082647,2023-11-09 18:22:43,43180,네이버페이,Shipped
9826,7847,2022-04-23 09:10:07,대구,"대구광역시 수성구 범어동 688, 840호",35.871653535749864,128.60214317081358,2022-04-28 09:10:07,2450000,네이버페이,Shipped
9827,3350,2023-02-13 09:30:30,대전,"대전광역시 동구 가오동 945, 238호",36.347414690299864,127.38130540899277,2023-02-20 09:30:30,548250,네이버페이,Delivered
9828,9651,2023-09-20 17:08:04,인천,"인천광역시 계양구 계산동 736, 486호",37.453627578445,126.70918146617188,2023-09-26 17:08:04,270890,신용카드,Delivered
9829,1982,2022-11-26 18:02:28,세종,"세종특별자치시 보람동 445-3, 879호",36.484930954723495,127.29376870296441,2022-12-02 18:02:28,263320,모바일결제,Delivered
9830,6073,2022-12-06 02:13:50,수원,"경기도 수원시 권선구 세류동 364-90, 917호",37.25999119691851,127.03135786702268,2022-12-08 02:13:50,1225220,신용카드,Shipped
9831,166,2023-11-21 02:38:01,서울,"서울특별시 강남구 역삼동 504, 735호",37.56849255157323,126.97429484932361,2023-11-22 02:38:01,273250,모바일결제,Delivered
9832,7845,2022-02-26 05:04:35,수원,"경기도 수원시 영통구 망포동 160-87, 942호",37.266732157619984,127.03147800360041,,8500,모바일결제,Pending
9833,4955,2022-07-11 00:56:02,서울,"서울특별시 동작구 노량진동 572-86, 599호",37.561824426504046,126.97762653498445,2022-07-14 00:56:02,140850,모바일결제,Delivered
9834,1427,2022-10-08 16:26:10,수원,"경기도 수원시 권선구 세류동 989-22, 826호",37.26768565733923,127.03027353844024,2022-10-11 16:26:10,259720,카카오페이,Shipped
9835,520,2022-05-18 11:58:43,전주,"전라북도 전주시 금암동 766-9, 700호",35.820616756428414,127.14945009245845,,407670,신용카드,Pending
9836,8045,2023-04-19 13:47:09,청주,"충청북도 청주시 오송읍 82, 600호",36.64009410712887,127.48577388925806,2023-04-21 13:47:09,1610720,네이버페이,Shipped
9837,293,2022-03-11 18:02:43,부산,"부산광역시 동래구 명륜동 746, 605호",35.17903844838951,129.07426142551427,2022-03-13 18:02:43,34650,신용카드,Shipped
9838,3714,2023-06-04 05:05:53,대전,"대전광역시 유성구 봉명동 879-36, 526호",36.35022430787363,127.38325234223353,2023-06-11 05:05:53,3184040,카카오페이,Delivered
9839,337,2022-01-10 12:29:47,전주,"전라북도 전주시 완산구 615-10, 776호",35.81701055518984,127.14455791469493,2022-01-16 12:29:47,37120,계좌이체,Shipped
9840,965,2023-11-16 18:51:43,서울,"서울특별시 강남구 역삼동 249-19, 385호",37.56160028781937,126.97960341201002,2023-11-21 18:51:43,329270,계좌이체,Delivered
9841,9471,2023-12-01 17:24:20,울산,"울산광역시 중구 학성동 942-34, 685호",35.54477467818317,129.30879818244892,2023-12-08 17:24:20,525140,모바일결제,Delivered
9842,3191,2023-09-13 09:21:36,대전,"대전광역시 대덕구 오정동 879, 537호",36.34667347618087,127.3811725370313,2023-09-16 09:21:36,2049300,신용카드,Delivered
9843,8240,2023-03-18 09:09:05,전주,"전라북도 전주시 완산구 17, 241호",35.825381679213315,127.15196304761484,2023-03-23 09:09:05,37920,카카오페이,Delivered
9844,7453,2022-11-26 09:27:21,광주,"광주광역시 북구 문산로 797, 213호",35.16343373358693,126.85267898184412,,197640,네이버페이,Pending
9845,5827,2022-03-28 03:25:14,전주,"전라북도 전주시 덕진구 382, 335호",35.82365412323134,127.14319954352587,2022-04-04 03:25:14,509360,모바일결제,Shipped
9846,2974,2022-11-30 11:42:12,대전,"대전광역시 대덕구 오정동 605, 104호",36.35025766088738,127.38345191614044,2022-12-07 11:42:12,1764910,네이버페이,Shipped
9847,3902,2022-04-08 13:20:27,세종,"세종특별자치시 반곡동 944-33, 220호",36.484948689834226,127.29225318472994,,1136040,모바일결제,Pending
9848,2995,2022-04-15 12:52:46,전주,"전라북도 전주시 금암동 894-31, 584호",35.82656616856383,127.14728292705239,2022-04-21 12:52:46,95110,계좌이체,Delivered
9849,9673,2023-04-19 10:20:05,대구,"대구광역시 달서구 상인동 568, 468호",35.86922827342641,128.59854128617013,2023-04-25 10:20:05,315900,모바일결제,Delivered
9850,790,2023-10-16 19:20:54,울산,"울산광역시 동구 전하동 62-23, 622호",35.54080903088081,129.30849398337494,2023-10-23 19:20:54,142780,계좌이체,Delivered
9851,5018,2022-12-28 23:26:43,대전,"대전광역시 대덕구 오정동 485, 260호",36.35142517993179,127.3833757562229,2023-01-02 23:26:43,268510,네이버페이,Shipped
9852,859,2023-09-02 10:55:15,수원,"경기도 수원시 권선구 곡반정동 694, 104호",37.26574217175119,127.03028007120005,2023-09-07 10:55:15,234430,계좌이체,Delivered
9853,3080,2023-05-23 13:34:44,서울,"서울특별시 마포구 합정동 382-73, 252호",37.56498163271873,126.97396790636634,2023-05-24 13:34:44,359900,모바일결제,Shipped
9854,8639,2022-07-22 02:00:05,대전,"대전광역시 중구 은행동 607, 480호",36.34641773250099,127.38944740483734,2022-07-27 02:00:05,25600,네이버페이,Shipped
9855,8993,2022-07-29 21:21:11,대구,"대구광역시 중구 동성로 126, 912호",35.875520832024385,128.59644540879555,,798700,카카오페이,Cancelled
9856,5529,2022-03-16 13:37:19,전주,"전라북도 전주시 효자동 798, 228호",35.825745768634825,127.14749933092892,,112980,계좌이체,Pending
9857,1496,2022-06-22 07:37:17,인천,"인천광역시 남동구 구월동 371-24, 882호",37.452063180247386,126.70637455225237,2022-06-28 07:37:17,377600,네이버페이,Delivered
9858,3746,2022-11-26 16:31:14,인천,"인천광역시 연수구 송도동 301-25, 967호",37.45556945968395,126.70239796846828,2022-12-03 16:31:14,131170,계좌이체,Delivered
9859,6256,2023-03-05 15:07:38,서울,"서울특별시 동작구 노량진동 463-66, 247호",37.56926878913233,126.97425206090676,2023-03-11 15:07:38,990250,카카오페이,Delivered
9860,5694,2022-06-07 05:34:07,부산,"부산광역시 동래구 명륜동 252, 329호",35.17683343440597,129.0768743028483,,909780,모바일결제,Pending
9861,707,2022-05-19 04:53:44,인천,"인천광역시 부평구 부평동 372, 646호",37.453342636580125,126.70393422634842,,1943500,신용카드,Cancelled
9862,9413,2022-03-23 15:54:26,울산,"울산광역시 울주군 온산읍 789, 944호",35.54380255784232,129.31005477819343,,65540,네이버페이,Pending
9863,8294,2022-12-13 21:43:42,세종,"세종특별자치시 보람동 172-89, 286호",36.48289262153185,127.29323762626946,2022-12-17 21:43:42,25160,모바일결제,Shipped
9864,3973,2022-07-01 06:06:19,서울,"서울특별시 마포구 합정동 891-76, 977호",37.565196003996924,126.97693219608217,,2837040,계좌이체,Pending
9865,8819,2023-06-13 06:16:07,세종,"세종특별자치시 반곡동 859-73, 499호",36.4812521500067,127.28770388957459,,1435560,모바일결제,Pending
9866,3470,2023-10-08 00:16:07,울산,"울산광역시 중구 학성동 238-77, 725호",35.53709234663447,129.30952680894853,,741700,모바일결제,Cancelled
9867,8590,2023-12-15 15:26:53,울산,"울산광역시 남구 삼산동 252, 519호",35.53790908215182,129.3136327052437,2023-12-18 15:26:53,169920,계좌이체,Delivered
9868,1234,2023-07-08 17:15:55,광주,"광주광역시 광산구 신창동 843, 939호",35.1627120289222,126.85632451973365,2023-07-10 17:15:55,2920,네이버페이,Delivered
9869,189,2023-11-15 21:20:58,광주,"광주광역시 남구 백운동 508-7, 393호",35.16342803425998,126.8530511032552,2023-11-17 21:20:58,1287900,카카오페이,Shipped
9870,3960,2022-12-31 23:25:56,서울,"서울특별시 마포구 합정동 442-39, 796호",37.564912968799284,126.98097873429465,2023-01-05 23:25:56,217300,모바일결제,Delivered
9871,6982,2022-04-19 12:19:38,수원,"경기도 수원시 권선구 곡반정동 783, 165호",37.26196665650446,127.0297370303685,2022-04-21 12:19:38,3396390,네이버페이,Shipped
9872,1748,2022-05-09 16:28:07,세종,"세종특별자치시 반곡동 998-28, 306호",36.47837454342929,127.28970827275508,2022-05-10 16:28:07,12600,신용카드,Shipped
9873,3429,2023-05-25 09:20:39,창원,"경상남도 창원시 의창구 829-74, 718호",35.22506054403714,128.67704011974018,2023-05-26 09:20:39,295100,계좌이체,Delivered
9874,7778,2022-10-01 11:56:09,세종,"세종특별자치시 새롬동 71, 445호",36.47744472512006,127.28626173146222,2022-10-03 11:56:09,4560,신용카드,Delivered
9875,2252,2023-02-26 11:56:43,세종,"세종특별자치시 반곡동 141-32, 330호",36.47505275372168,127.29310393191206,2023-03-04 11:56:43,1974230,카카오페이,Shipped
9876,2643,2023-08-19 14:02:45,수원,"경기도 수원시 권선구 곡반정동 557, 329호",37.262240142130075,127.02550397940206,2023-08-20 14:02:45,4039800,모바일결제,Shipped
9877,4467,2023-07-25 08:04:45,광주,"광주광역시 동구 금남로 867-43, 331호",35.15920001643615,126.84980470058898,2023-07-31 08:04:45,147530,신용카드,Delivered
9878,5678,2023-10-04 14:24:23,대전,"대전광역시 유성구 봉명동 45-39, 513호",36.353601475773864,127.38116391361405,2023-10-07 14:24:23,131800,계좌이체,Shipped
9879,5721,2023-08-11 22:42:26,울산,"울산광역시 중구 학성동 361, 662호",35.543646201166304,129.31554457845564,2023-08-15 22:42:26,114480,네이버페이,Delivered
9880,3958,2022-07-28 04:30:09,대전,"대전광역시 서구 둔산동 280-15, 459호",36.35533462173373,127.38615114069428,2022-08-03 04:30:09,284750,카카오페이,Delivered
9881,7399,2023-10-07 12:34:43,서울,"서울특별시 동작구 노량진동 417, 794호",37.56772741747836,126.9780963060708,2023-10-11 12:34:43,1943550,카카오페이,Delivered
9882,9650,2023-03-03 04:53:50,대구,"대구광역시 동구 신천동 348-22, 938호",35.8729199044383,128.59888181762744,2023-03-06 04:53:50,2102230,계좌이체,Shipped
9883,3564,2023-12-08 05:25:51,청주,"충청북도 청주시 청원구 458-43, 231호",36.644850819382164,127.48874101320149,2023-12-11 05:25:51,8500,모바일결제,Delivered
9884,8583,2022-11-26 21:36:02,광주,"광주광역시 남구 백운동 304-18, 700호",35.15818198446742,126.85289064321248,2022-12-01 21:36:02,204000,네이버페이,Shipped
9885,3307,2022-09-20 09:46:50,청주,"충청북도 청주시 오송읍 570, 902호",36.64371734209512,127.4912179628362,2022-09-26 09:46:50,1199180,계좌이체,Delivered
9886,86,2023-03-03 08:12:50,대전,"대전광역시 중구 은행동 11-56, 990호",36.351408332615904,127.3816276463682,2023-03-09 08:12:50,96630,계좌이체,Shipped
9887,5636,2023-08-18 11:15:39,부산,"부산광역시 북구 화명동 650, 225호",35.17649656631815,129.0738280909533,2023-08-20 11:15:39,794120,카카오페이,Shipped
9888,8216,2023-03-16 23:38:30,청주,"충청북도 청주시 오송읍 897-75, 716호",36.64572372133238,127.48861154787292,2023-03-17 23:38:30,4168710,모바일결제,Delivered
9889,3837,2022-01-09 15:23:03,수원,"경기도 수원시 영통구 망포동 931, 143호",37.26510413711947,127.03196362675588,2022-01-12 15:23:03,136420,모바일결제,Shipped
9890,6559,2022-11-17 04:29:56,대전,"대전광역시 대덕구 오정동 498-29, 527호",36.35296278891025,127.37978273847331,2022-11-18 04:29:56,493080,모바일결제,Delivered
9891,3429,2023-01-22 14:59:11,창원,"경상남도 창원시 마산회원구 481-29, 665호",35.22562249813937,128.68293806364292,2023-01-23 14:59:11,118040,계좌이체,Delivered
9892,5732,2023-05-12 18:10:55,전주,"전라북도 전주시 중화산동 649-60, 458호",35.820633540177155,127.14907472274358,2023-05-16 18:10:55,83230,신용카드,Shipped
9893,2356,2022-09-18 09:53:43,창원,"경상남도 창원시 성산구 160, 967호",35.22617174916351,128.68290822444473,2022-09-24 09:53:43,100550,신용카드,Shipped
9894,9601,2022-11-14 18:58:23,서울,"서울특별시 송파구 잠실동 22, 884호",37.56641939210396,126.97856456353688,2022-11-16 18:58:23,231310,계좌이체,Delivered
9895,5479,2023-10-23 19:47:51,청주,"충청북도 청주시 오송읍 582, 295호",36.64082994084111,127.48836311763074,2023-10-27 19:47:51,334970,모바일결제,Delivered
9896,3593,2022-07-21 07:43:16,세종,"세종특별자치시 아름동 442-6, 651호",36.480081586113215,127.28642717924,2022-07-25 07:43:16,38420,네이버페이,Shipped
9897,1807,2023-05-19 14:14:22,울산,"울산광역시 남구 삼산동 497-85, 707호",35.542381691740566,129.3133777027632,2023-05-24 14:14:22,377960,카카오페이,Shipped
9898,6883,2022-09-29 09:34:38,수원,"경기도 수원시 영통구 망포동 41-1, 313호",37.262369104391105,127.02369457823856,2022-10-01 09:34:38,2371920,모바일결제,Delivered
9899,1390,2022-05-01 13:39:39,세종,"세종특별자치시 보람동 806-47, 908호",36.48066742126043,127.29239695141871,,6356910,카카오페이,Cancelled
9900,8659,2023-01-04 04:06:12,울산,"울산광역시 남구 삼산동 789-17, 773호",35.54290301577573,129.3155635910158,2023-01-10 04:06:12,2681120,신용카드,Delivered
9901,4707,2023-04-03 00:15:57,서울,"서울특별시 송파구 잠실동 373, 757호",37.56985856882514,126.97836072767605,2023-04-09 00:15:57,977330,모바일결제,Delivered
9902,3557,2023-08-14 03:22:10,대전,"대전광역시 중구 은행동 994, 485호",36.35345938586748,127.38138353676251,2023-08-21 03:22:10,49370,신용카드,Delivered
9903,4787,2022-07-22 23:47:37,세종,"세종특별자치시 새롬동 276-69, 237호",36.48047634693049,127.28861965397913,2022-07-28 23:47:37,58340,계좌이체,Shipped
9904,8032,2022-06-19 02:12:14,대전,"대전광역시 중구 은행동 289-95, 120호",36.352623364911224,127.38317271733838,,151570,카카오페이,Pending
9905,2983,2022-10-19 20:06:30,서울,"서울특별시 중구 을지로 684, 618호",37.564484872093296,126.97510910781125,2022-10-24 20:06:30,44550,신용카드,Shipped
9906,6253,2023-06-19 06:06:58,세종,"세종특별자치시 반곡동 62-95, 162호",36.48072955952258,127.28692793512955,,96520,네이버페이,Cancelled
9907,1477,2022-07-25 20:42:40,수원,"경기도 수원시 권선구 세류동 575, 572호",37.260254238835934,127.02611256121875,2022-07-30 20:42:40,186200,네이버페이,Delivered
9908,6014,2023-06-07 20:41:23,서울,"서울특별시 마포구 합정동 41, 732호",37.570300333227294,126.98257417270723,,147000,카카오페이,Pending
9909,1182,2023-10-06 10:54:42,부산,"부산광역시 남구 대연동 256-45, 714호",35.18323325782277,129.07488720236165,2023-10-13 10:54:42,1114640,카카오페이,Delivered
9910,6661,2023-01-06 12:18:50,울산,"울산광역시 남구 삼산동 902-56, 565호",35.53509953448895,129.31503266966294,,698110,신용카드,Pending
9911,4379,2022-03-30 10:28:46,창원,"경상남도 창원시 성산구 468, 457호",35.22806463650645,128.68107174311618,2022-03-31 10:28:46,178970,신용카드,Delivered
9912,661,2022-05-19 05:03:25,부산,"부산광역시 북구 화명동 922, 164호",35.18437128669684,129.07742565183784,2022-05-23 05:03:25,188160,계좌이체,Shipped
9913,3188,2023-10-09 17:14:21,대구,"대구광역시 달서구 상인동 73, 650호",35.87465539004465,128.60424186055465,2023-10-16 17:14:21,1457950,계좌이체,Delivered
9914,9935,2023-08-18 09:32:29,울산,"울산광역시 남구 삼산동 483, 251호",35.54337431725881,129.31597118069422,,261440,신용카드,Pending
9915,8341,2023-01-27 01:28:59,전주,"전라북도 전주시 금암동 796-17, 667호",35.82488090657896,127.14745391215774,2023-02-01 01:28:59,1253600,계좌이체,Delivered
9916,1848,2022-07-01 08:17:22,울산,"울산광역시 울주군 온산읍 378, 367호",35.53589989273679,129.3139710993724,2022-07-05 08:17:22,36310,신용카드,Shipped
9917,4188,2022-07-08 03:39:24,광주,"광주광역시 북구 문산로 524, 511호",35.15909465881044,126.8557656957592,2022-07-12 03:39:24,86900,모바일결제,Shipped
9918,7615,2023-04-26 23:36:10,광주,"광주광역시 광산구 신창동 561, 951호",35.15541891702576,126.84865902787874,2023-05-03 23:36:10,49480,카카오페이,Delivered
9919,6264,2023-07-17 23:43:05,대전,"대전광역시 대덕구 오정동 828-58, 850호",36.351661513499295,127.3894841203588,2023-07-18 23:43:05,1389390,네이버페이,Shipped
9920,6631,2023-06-11 04:23:12,부산,"부산광역시 북구 화명동 394-72, 227호",35.178332818620504,129.0753511991095,2023-06-15 04:23:12,84490,계좌이체,Shipped
9921,2739,2022-05-02 15:02:56,인천,"인천광역시 남동구 구월동 147, 613호",37.45736287219454,126.70184306400738,2022-05-09 15:02:56,524760,네이버페이,Delivered
9922,9403,2023-09-07 21:07:06,세종,"세종특별자치시 보람동 781, 228호",36.48167134582786,127.28552025627971,2023-09-08 21:07:06,107990,계좌이체,Delivered
9923,9999,2023-06-08 23:45:11,창원,"경상남도 창원시 마산합포구 39, 156호",35.22882031313466,128.6797193163585,,1751840,모바일결제,Pending
9924,6898,2023-02-20 06:24:48,세종,"세종특별자치시 반곡동 317-19, 457호",36.476883566666245,127.29220734392274,2023-02-27 06:24:48,513960,카카오페이,Delivered
9925,6496,2022-09-18 22:48:38,청주,"충청북도 청주시 상당구 100-16, 699호",36.6458968983823,127.49042216881453,2022-09-24 22:48:38,12740,계좌이체,Delivered
9926,5939,2023-06-01 04:17:20,광주,"광주광역시 남구 백운동 360-70, 333호",35.159843945728916,126.85120113803802,,124720,모바일결제,Pending
9927,4152,2023-09-25 03:52:50,대전,"대전광역시 중구 은행동 38-2, 558호",36.35431953950333,127.38308182307807,2023-09-29 03:52:50,130220,네이버페이,Delivered
9928,7194,2023-06-08 08:43:37,청주,"충청북도 청주시 흥덕구 442-48, 554호",36.646980909177294,127.49174148129251,2023-06-15 08:43:37,559940,모바일결제,Delivered
9929,6400,2022-03-26 18:02:54,대구,"대구광역시 동구 신천동 357, 308호",35.872480944398056,128.5976723660664,2022-04-01 18:02:54,269910,계좌이체,Delivered
9930,3261,2022-10-01 22:50:35,대전,"대전광역시 유성구 봉명동 76-1, 480호",36.349903054406376,127.38310583213799,,973660,모바일결제,Pending
9931,1857,2022-11-24 15:22:52,서울,"서울특별시 중구 을지로 469-22, 938호",37.56716770279627,126.97663870699775,2022-11-27 15:22:52,577350,계좌이체,Delivered
9932,4011,2022-12-22 09:31:38,서울,"서울특별시 중구 을지로 811-60, 979호",37.566053103080584,126.97354915007695,2022-12-26 09:31:38,247070,모바일결제,Delivered
9933,6433,2023-12-05 16:22:31,청주,"충청북도 청주시 흥덕구 705, 640호",36.640536566471624,127.48532352341367,2023-12-07 16:22:31,98850,신용카드,Shipped
9934,4936,2023-03-22 06:50:16,인천,"인천광역시 남동구 구월동 36-84, 467호",37.452122901512325,126.7065258395935,2023-03-28 06:50:16,134360,신용카드,Delivered
9935,1240,2023-07-18 04:46:09,울산,"울산광역시 남구 삼산동 655, 861호",35.542710009693444,129.31423603392795,2023-07-19 04:46:09,134500,카카오페이,Shipped
9936,4257,2023-12-26 05:52:04,창원,"경상남도 창원시 성산구 541-62, 882호",35.2223159520982,128.6823169254969,2023-12-30 05:52:04,147880,카카오페이,Shipped
9937,2486,2022-12-26 20:46:02,수원,"경기도 수원시 영통구 망포동 243-64, 846호",37.26694825309007,127.03081224172671,2022-12-27 20:46:02,21800,네이버페이,Delivered
9938,6878,2023-12-15 12:46:45,인천,"인천광역시 미추홀구 학익동 945-56, 892호",37.457873849465905,126.70989061111582,2023-12-21 12:46:45,4333500,신용카드,Shipped
9939,3367,2023-05-05 22:10:37,전주,"전라북도 전주시 완산구 330, 885호",35.81773638062114,127.14686876371606,2023-05-12 22:10:37,3466180,모바일결제,Shipped
9940,722,2023-03-11 22:58:44,대구,"대구광역시 동구 신천동 972, 246호",35.87224277173309,128.5999123527412,2023-03-17 22:58:44,380470,카카오페이,Shipped
9941,2063,2022-11-11 08:31:14,인천,"인천광역시 남동구 구월동 325, 627호",37.45669659156402,126.70306562985702,2022-11-12 08:31:14,184830,신용카드,Shipped
9942,8716,2023-04-28 05:16:49,광주,"광주광역시 남구 백운동 358, 327호",35.16143484597214,126.84836246912128,2023-05-02 05:16:49,261390,신용카드,Shipped
9943,7723,2023-06-12 15:25:20,인천,"인천광역시 부평구 부평동 717, 319호",37.45832993777364,126.70244134842564,2023-06-19 15:25:20,82840,계좌이체,Delivered
9944,1605,2023-03-24 19:23:08,창원,"경상남도 창원시 마산회원구 423-69, 709호",35.230621239685675,128.6808140927688,2023-03-31 19:23:08,290150,신용카드,Shipped
9945,9961,2023-07-15 05:09:36,전주,"전라북도 전주시 효자동 104, 280호",35.82446531457369,127.15095583333152,2023-07-20 05:09:36,1735400,모바일결제,Delivered
9946,8237,2023-01-01 00:44:25,대전,"대전광역시 동구 가오동 70, 118호",36.35287109846439,127.3805798666659,2023-01-05 00:44:25,3436600,모바일결제,Shipped
9947,6802,2023-11-29 08:01:26,대전,"대전광역시 중구 은행동 513-10, 598호",36.351985079311355,127.38383014250397,2023-12-06 08:01:26,4715970,카카오페이,Shipped
9948,627,2023-06-13 05:52:00,인천,"인천광역시 남동구 구월동 57, 434호",37.45245383533925,126.70043286687866,2023-06-17 05:52:00,178680,계좌이체,Delivered
9949,7401,2022-11-14 12:35:47,세종,"세종특별자치시 아름동 176-3, 628호",36.48359682119588,127.28941042722812,2022-11-17 12:35:47,337460,네이버페이,Delivered
9950,4545,2022-05-04 06:59:04,세종,"세종특별자치시 새롬동 259-13, 594호",36.48027211534581,127.28861600685246,2022-05-11 06:59:04,1141290,계좌이체,Shipped
9951,1815,2022-11-11 23:48:54,세종,"세종특별자치시 도담동 555-26, 527호",36.475533867971,127.28757172936572,2022-11-14 23:48:54,3456380,모바일결제,Delivered
9952,5082,2023-06-23 16:48:54,인천,"인천광역시 미추홀구 학익동 302, 840호",37.45698670968756,126.70313054573529,2023-06-26 16:48:54,21120,모바일결제,Shipped
9953,1027,2022-12-26 00:04:13,인천,"인천광역시 부평구 부평동 282-53, 518호",37.4532473454662,126.70105250891055,2023-01-01 00:04:13,24710,네이버페이,Delivered
9954,3007,2022-06-06 20:02:49,광주,"광주광역시 서구 치평동 186, 612호",35.155045606323355,126.8546188132394,2022-06-12 20:02:49,28800,모바일결제,Shipped
9955,1047,2023-12-27 17:21:46,부산,"부산광역시 동래구 명륜동 595-83, 625호",35.17573733271724,129.07418238218983,2023-12-30 17:21:46,55790,계좌이체,Delivered
9956,4888,2022-07-01 09:05:18,서울,"서울특별시 동작구 노량진동 264, 537호",37.56421169171424,126.97438316618994,2022-07-05 09:05:18,757760,신용카드,Shipped
9957,591,2023-01-12 22:54:09,울산,"울산광역시 북구 송정동 647-59, 538호",35.54191033806424,129.31094928714177,2023-01-15 22:54:09,263200,네이버페이,Delivered
9958,5248,2023-04-13 16:18:08,대구,"대구광역시 북구 침산동 575-44, 187호",35.869343985781555,128.59754182098646,2023-04-14 16:18:08,340280,모바일결제,Delivered
9959,5472,2023-12-12 04:33:05,창원,"경상남도 창원시 진해구 211, 936호",35.23056978115651,128.67874786773788,2023-12-18 04:33:05,3372580,신용카드,Shipped
9960,6127,2023-12-31 09:50:22,창원,"경상남도 창원시 성산구 20-32, 111호",35.22333202296486,128.6768685150584,,3366000,신용카드,Pending
9961,9259,2023-05-22 10:38:05,창원,"경상남도 창원시 마산합포구 91, 270호",35.23167808691337,128.68123727798832,2023-05-26 10:38:05,1028080,계좌이체,Delivered
9962,7549,2022-01-19 20:53:28,수원,"경기도 수원시 권선구 세류동 969-92, 215호",37.26675727685871,127.02658833372706,2022-01-20 20:53:28,504480,카카오페이,Shipped
9963,5465,2022-10-26 04:09:55,대전,"대전광역시 대덕구 오정동 615-71, 253호",36.348777930781225,127.3820734083479,2022-11-02 04:09:55,238960,네이버페이,Delivered
9964,4995,2023-04-11 07:56:22,인천,"인천광역시 미추홀구 학익동 563, 672호",37.45921185056505,126.7089117504611,2023-04-13 07:56:22,79140,네이버페이,Delivered
9965,5512,2022-08-31 14:15:17,부산,"부산광역시 동래구 명륜동 806, 592호",35.18376608933196,129.07803663078116,2022-09-07 14:15:17,178590,계좌이체,Shipped
9966,1178,2022-06-01 08:04:41,인천,"인천광역시 계양구 계산동 528-8, 513호",37.457364113297956,126.70219535472145,2022-06-07 08:04:41,1514810,모바일결제,Delivered
9967,4765,2023-01-17 02:10:03,전주,"전라북도 전주시 효자동 526, 634호",35.824194488971585,127.15004547105111,2023-01-22 02:10:03,19520,계좌이체,Shipped
9968,83,2023-06-20 08:34:33,세종,"세종특별자치시 도담동 8-25, 173호",36.47879128760046,127.29298270158894,2023-06-24 08:34:33,70100,카카오페이,Delivered
9969,5635,2023-03-19 02:44:16,대전,"대전광역시 대덕구 오정동 221-8, 794호",36.347197489885154,127.38049359737319,2023-03-22 02:44:16,5040,네이버페이,Shipped
9970,6375,2023-07-23 08:08:05,울산,"울산광역시 북구 송정동 904, 500호",35.544777613258496,129.30922231482592,2023-07-27 08:08:05,431170,카카오페이,Delivered
