customer_id,customer_name,email,phone_number,city,latitude,longitude,created_at,membership_level
957,윤지원,ngjng696@nate.com,010-6296-7513,부산,35.1796,129.0756,2021-01-11,우수
958,조가은,jgng492@nate.com,010-2561-1962,전주,35.8219,127.148,2022-09-04,일반
959,이유진,ngngj340@nate.com,010-1745-1087,광주,35.1595,126.8526,2022-09-13,일반
960,장하늘,jhn734@nate.com,010-3166-1673,대전,36.3504,127.3845,2022-02-09,우수
961,전하준,jhj366@naver.com,010-8669-3161,수원,37.2636,127.0286,2022-05-20,일반
962,박유진,bngj827@nate.com,,인천,37.4563,126.7052,2021-09-24,우수
963,이주원,ngjng611@daum.net,010-5635-5312,전주,35.8219,127.148,2022-01-05,일반
964,장하늘,jhn420@nate.com,010-9049-3478,인천,37.4563,126.7052,2021-11-20,일반
965,송지현,sjh773@nate.com,,서울,37.5665,126.978,2021-07-13,일반
966,윤하준,nghj136@nate.com,010-8150-2900,대전,36.3504,127.3845,2021-06-17,일반
967,황서준,hsj552@daum.net,010-9077-2843,전주,35.8219,127.148,2022-07-29,우수
968,정도윤,jdng457@gmail.com,,대구,35.8714,128.6014,2021-10-18,일반
969,강채원,gchng620@daum.net,010-1067-9618,창원,35.2271,128.6811,2022-11-11,우수
970,전하준,jhj526@gmail.com,010-6384-1425,대구,35.8714,128.6014,2022-05-26,일반
971,임예린,ngngr796@gmail.com,010-2737-6300,울산,35.5398,129.3114,2022-01-18,우수
972,정민준,jmj183@nate.com,010-5412-1095,전주,35.8219,127.148,2022-11-07,VIP
973,오서준,ngsj771@nate.com,,광주,35.1595,126.8526,2022-08-06,우수
974,이현정,nghj759@daum.net,010-9964-7248,광주,35.1595,126.8526,2021-02-26,일반
975,박지민,bjm361@naver.com,,대구,35.8714,128.6014,2022-02-13,일반
976,조하준,jhj497@nate.com,010-3525-2975,대전,36.3504,127.3845,2022-10-25,일반
977,임민서,ngms920@nate.com,010-3151-6882,전주,35.8219,127.148,2021-11-14,우수
978,최영민,chngm476@naver.com,010-8805-5398,세종,36.48,127.289,2022-04-02,일반
979,전하린,jhr533@gmail.com,010-8112-7979,울산,35.5398,129.3114,2022-01-13,일반
980,박서준,bsj625@daum.net,010-3540-9115,세종,36.48,127.289,2022-11-24,우수
981,안서현,ngsh762@gmail.com,010-8825-5921,대전,36.3504,127.3845,2022-04-25,일반
982,정주원,jjng800@daum.net,010-1781-2253,대구,35.8714,128.6014,2022-06-20,우수
983,이하늘,nghn210@nate.com,010-5151-6823,울산,35.5398,129.3114,2021-04-07,일반
984,장시아,jsng183@gmail.com,010-3985-7438,부산,35.1796,129.0756,2022-11-09,일반
985,이예준,ngngj526@daum.net,010-8371-5342,광주,35.1595,126.8526,2022-08-25,우수
986,오도현,ngdh992@naver.com,,대구,35.8714,128.6014,2021-07-09,일반
987,장지현,jjh789@gmail.com,,울산,35.5398,129.3114,2022-07-02,우수
988,신도윤,sdng113@naver.com,010-7637-8974,청주,36.6424,127.489,2022-05-04,일반
989,임하린,nghr932@daum.net,010-7471-5958,전주,35.8219,127.148,2022-11-21,일반
990,박주원,bjng238@gmail.com,010-4083-1439,대구,35.8714,128.6014,2021-04-25,VIP
991,조민서,jms764@naver.com,010-9824-4127,청주,36.6424,127.489,2021-09-05,우수
992,박우진,bngj888@nate.com,010-2908-3721,인천,37.4563,126.7052,2022-05-01,우수
993,정채원,jchng819@nate.com,,세종,36.48,127.289,2022-04-28,일반
994,권시아,gsng348@naver.com,010-7418-1834,대전,36.3504,127.3845,2022-08-07,우수
995,오민준,ngmj205@nate.com,010-5764-1606,울산,35.5398,129.3114,2022-05-23,일반
996,황지민,hjm597@nate.com,010-7914-6174,대구,35.8714,128.6014,2021-03-04,일반
997,송예준,sngj374@nate.com,010-6681-8345,세종,36.48,127.289,2021-04-30,VIP
998,서민준,smj265@daum.net,010-8178-4802,전주,35.8219,127.148,2021-07-16,일반
999,안현우,nghng701@daum.net,010-5806-7395,창원,35.2271,128.6811,2022-11-04,MVP
1000,서영민,sngm789@daum.net,010-5627-2412,세종,36.48,127.289,2021-06-15,일반
1001,황주원,hjng277@naver.com,010-7815-9089,인천,37.4563,126.7052,2022-09-13,일반
1002,임현우,nghng314@gmail.com,010-6849-3598,서울,37.5665,126.978,2022-01-03,우수
1003,강영민,gngm980@gmail.com,010-4714-2977,부산,35.1796,129.0756,2021-12-12,VIP
1004,송현우,shng598@daum.net,010-5382-3476,광주,35.1595,126.8526,2021-12-30,우수
1005,안하린,nghr785@gmail.com,010-8173-8489,전주,35.8219,127.148,2021-02-21,VIP
1006,최도윤,chdng900@gmail.com,010-3736-2934,수원,37.2636,127.0286,2021-02-12,우수
1007,조도현,jdh470@naver.com,010-9288-9165,전주,35.8219,127.148,2021-10-27,우수
1008,최주원,chjng762@daum.net,,광주,35.1595,126.8526,2021-05-22,VIP
1009,조수빈,jsb525@gmail.com,010-9274-3805,대구,35.8714,128.6014,2022-05-01,일반
1010,박지훈,bjh481@nate.com,010-3483-9677,광주,35.1595,126.8526,2022-10-07,일반
1011,서현정,shj333@naver.com,010-8516-9456,울산,35.5398,129.3114,2022-02-28,일반
1012,한민준,hmj553@naver.com,010-2389-6542,서울,37.5665,126.978,2022-06-14,MVP
1013,오지민,ngjm890@naver.com,010-1607-3473,울산,35.5398,129.3114,2021-03-04,VIP
1014,전서준,jsj746@daum.net,010-5986-6139,울산,35.5398,129.3114,2022-02-16,일반
1015,한민준,hmj946@daum.net,010-7618-8310,수원,37.2636,127.0286,2022-09-18,우수
1016,조태현,jth657@nate.com,010-7627-4232,전주,35.8219,127.148,2021-12-20,VIP
1017,임예준,ngngj137@daum.net,010-9860-5651,울산,35.5398,129.3114,2021-05-10,일반
1018,조예준,jngj623@daum.net,010-3621-1383,수원,37.2636,127.0286,2021-12-15,우수
1019,김태현,gth915@daum.net,010-9278-2809,대구,35.8714,128.6014,2021-11-08,VIP
1020,이영민,ngngm481@daum.net,010-1782-3043,청주,36.6424,127.489,2022-06-04,일반
1021,권우진,gngj686@gmail.com,010-9737-4831,세종,36.48,127.289,2021-12-14,우수
1022,한우진,hngj391@naver.com,010-5057-2724,전주,35.8219,127.148,2022-01-22,일반
1023,오하늘,nghn696@naver.com,,광주,35.1595,126.8526,2022-04-11,VIP
1024,서영민,sngm521@gmail.com,010-3130-8802,부산,35.1796,129.0756,2021-03-05,MVP
1025,조수빈,jsb179@daum.net,010-9502-7468,청주,36.6424,127.489,2022-06-23,VIP
1026,장시아,jsng610@nate.com,010-9020-7830,세종,36.48,127.289,2022-12-07,일반
1027,강주원,gjng617@naver.com,010-9408-9669,세종,36.48,127.289,2022-12-30,VIP
1028,최가은,chgng317@nate.com,010-7051-2945,세종,36.48,127.289,2021-02-03,VIP
1029,서도윤,sdng223@daum.net,,창원,35.2271,128.6811,2021-10-24,일반
1030,정도윤,jdng480@daum.net,010-1458-3340,광주,35.1595,126.8526,2021-11-07,VIP
1031,정현정,jhj703@nate.com,010-4532-3999,서울,37.5665,126.978,2021-11-09,일반
1032,황민준,hmj225@daum.net,010-6074-8411,부산,35.1796,129.0756,2021-02-15,우수
1033,오현정,nghj486@nate.com,,전주,35.8219,127.148,2022-09-13,일반
1034,정하늘,jhn751@nate.com,010-6328-2463,세종,36.48,127.289,2022-11-15,일반
1035,서지민,sjm338@nate.com,,광주,35.1595,126.8526,2022-07-08,일반
1036,권채원,gchng384@gmail.com,,인천,37.4563,126.7052,2022-12-26,우수
1037,임지아,ngjng760@gmail.com,,청주,36.6424,127.489,2022-07-27,일반
1038,송시아,ssng875@gmail.com,,창원,35.2271,128.6811,2022-06-19,우수
1039,황하늘,hhn119@gmail.com,,청주,36.6424,127.489,2022-06-29,일반
1040,김지훈,gjh905@naver.com,010-8278-2386,대구,35.8714,128.6014,2022-12-24,일반
1041,송하린,shr428@nate.com,010-1381-6569,창원,35.2271,128.6811,2021-02-16,우수
1042,서하준,shj524@gmail.com,010-2491-2878,수원,37.2636,127.0286,2021-11-21,우수
1043,최지아,chjng272@daum.net,010-2468-3526,인천,37.4563,126.7052,2021-07-07,일반
1044,임서연,ngsng794@naver.com,010-3973-1445,서울,37.5665,126.978,2022-09-22,우수
1045,이우진,ngngj499@gmail.com,010-6311-5225,광주,35.1595,126.8526,2021-05-26,VIP
1046,신영민,sngm223@gmail.com,010-4874-9076,대구,35.8714,128.6014,2021-09-03,우수
1047,안나윤,ngnng616@nate.com,,부산,35.1796,129.0756,2021-10-03,일반
1048,권지아,gjng516@gmail.com,010-4829-1305,세종,36.48,127.289,2021-01-30,일반
1049,장지아,jjng700@gmail.com,010-3057-5990,대구,35.8714,128.6014,2022-07-23,VIP
1050,전서연,jsng556@gmail.com,010-3332-7116,청주,36.6424,127.489,2022-05-28,일반
1051,송하준,shj900@naver.com,010-8401-1684,수원,37.2636,127.0286,2022-03-10,VIP
1052,김영민,gngm575@daum.net,,청주,36.6424,127.489,2021-06-21,우수
1053,황지훈,hjh712@daum.net,010-4485-9361,청주,36.6424,127.489,2022-01-25,VIP
1054,임서준,ngsj265@gmail.com,010-3014-3288,대전,36.3504,127.3845,2021-04-02,우수
1055,송지훈,sjh999@nate.com,010-6215-6613,대구,35.8714,128.6014,2022-09-18,MVP
1056,장나윤,jnng824@nate.com,010-6269-6597,대전,36.3504,127.3845,2021-09-09,일반
1057,조수빈,jsb713@daum.net,,서울,37.5665,126.978,2022-12-10,우수
1058,김하린,ghr587@gmail.com,,서울,37.5665,126.978,2022-11-20,일반
1059,송태현,sth813@nate.com,,울산,35.5398,129.3114,2022-07-06,일반
1060,박지아,bjng131@nate.com,010-7166-6864,청주,36.6424,127.489,2021-05-07,우수
1061,신하준,shj959@gmail.com,010-4161-8283,부산,35.1796,129.0756,2022-04-19,VIP
1062,김현우,ghng860@gmail.com,010-6862-4137,대전,36.3504,127.3845,2022-11-28,MVP
1063,박영민,bngm728@daum.net,010-9090-6947,전주,35.8219,127.148,2021-08-15,우수
1064,이지훈,ngjh604@naver.com,010-7489-2817,서울,37.5665,126.978,2021-07-20,일반
1065,장시아,jsng612@nate.com,,인천,37.4563,126.7052,2022-07-20,일반
1066,전예린,jngr798@naver.com,,부산,35.1796,129.0756,2022-08-26,우수
1067,박주원,bjng365@naver.com,,수원,37.2636,127.0286,2021-10-08,일반
1068,김가은,ggng794@daum.net,010-1032-7997,청주,36.6424,127.489,2022-07-28,일반
1069,이지현,ngjh430@nate.com,,울산,35.5398,129.3114,2021-10-08,일반
1070,안수빈,ngsb607@daum.net,010-4678-1769,수원,37.2636,127.0286,2021-02-14,일반
1071,장도현,jdh530@nate.com,010-6483-2340,광주,35.1595,126.8526,2021-01-06,일반
1072,전현정,jhj125@naver.com,010-5095-4225,전주,35.8219,127.148,2022-03-10,일반
1073,강유진,gngj418@gmail.com,,청주,36.6424,127.489,2022-10-03,일반
1074,황서연,hsng927@gmail.com,010-5102-5049,창원,35.2271,128.6811,2022-10-04,일반
1075,최민서,chms344@daum.net,010-4878-2194,서울,37.5665,126.978,2021-12-08,MVP
1076,권나윤,gnng197@nate.com,,창원,35.2271,128.6811,2021-05-08,일반
1077,이도현,ngdh134@nate.com,,광주,35.1595,126.8526,2022-12-12,일반
1078,정서준,jsj921@nate.com,010-8075-2077,서울,37.5665,126.978,2021-11-05,우수
1079,최예린,chngr157@gmail.com,010-7735-4819,대전,36.3504,127.3845,2022-01-26,일반
1080,김수빈,gsb493@nate.com,010-6564-1425,울산,35.5398,129.3114,2022-09-28,VIP
1081,권하늘,ghn436@naver.com,,부산,35.1796,129.0756,2021-04-16,우수
1082,박시아,bsng908@naver.com,010-5198-6822,창원,35.2271,128.6811,2021-05-10,일반
1083,서민서,sms842@nate.com,,인천,37.4563,126.7052,2021-09-06,일반
1084,이서준,ngsj230@daum.net,010-6861-6098,창원,35.2271,128.6811,2022-03-23,VIP
1085,전태현,jth654@naver.com,010-6618-5768,인천,37.4563,126.7052,2022-04-26,VIP
1086,한민준,hmj630@naver.com,010-1894-7915,서울,37.5665,126.978,2021-09-01,일반
1087,한지후,hjh305@naver.com,,부산,35.1796,129.0756,2021-12-16,우수
1088,황가은,hgng808@nate.com,010-6499-5909,창원,35.2271,128.6811,2022-12-11,일반
1089,서유진,sngj266@gmail.com,010-1060-4654,세종,36.48,127.289,2021-02-13,MVP
1090,윤수빈,ngsb738@naver.com,010-6431-7158,대구,35.8714,128.6014,2022-05-08,일반
1091,조지민,jjm288@gmail.com,,광주,35.1595,126.8526,2021-01-11,VIP
1092,김지아,gjng217@naver.com,,대전,36.3504,127.3845,2022-03-27,우수
1093,전도현,jdh883@daum.net,,서울,37.5665,126.978,2021-01-31,우수
1094,임하준,nghj324@daum.net,010-5029-3925,전주,35.8219,127.148,2021-06-28,우수
1095,조민준,jmj280@daum.net,010-3248-7208,부산,35.1796,129.0756,2021-01-22,일반
1096,최유진,chngj315@daum.net,010-7100-3807,세종,36.48,127.289,2021-09-03,일반
1097,안현정,nghj738@nate.com,,전주,35.8219,127.148,2021-03-08,일반
1098,정현정,jhj294@naver.com,010-6209-8037,수원,37.2636,127.0286,2022-01-23,일반
1099,윤도현,ngdh147@naver.com,010-6368-5049,수원,37.2636,127.0286,2021-10-29,우수
1100,이서현,ngsh914@daum.net,010-9011-4428,인천,37.4563,126.7052,2022-06-05,일반
1101,박현정,bhj581@gmail.com,010-9342-7131,인천,37.4563,126.7052,2022-06-05,일반
1102,황하늘,hhn575@naver.com,010-8918-9106,광주,35.1595,126.8526,2022-12-31,MVP
1103,황지훈,hjh695@nate.com,010-4394-4596,청주,36.6424,127.489,2022-08-21,VIP
1104,조수빈,jsb983@naver.com,010-7178-3575,울산,35.5398,129.3114,2021-08-12,VIP
1105,한지훈,hjh663@gmail.com,010-9500-6760,인천,37.4563,126.7052,2021-03-28,MVP
1106,윤시아,ngsng142@nate.com,010-8391-8660,수원,37.2636,127.0286,2022-09-29,일반
1107,서서연,ssng476@nate.com,010-3942-8236,광주,35.1595,126.8526,2021-10-07,일반
1108,윤지훈,ngjh760@gmail.com,010-9220-9401,광주,35.1595,126.8526,2021-03-26,우수
1109,송서현,ssh180@daum.net,,대구,35.8714,128.6014,2021-04-11,우수
1110,한서준,hsj659@naver.com,010-5096-5959,광주,35.1595,126.8526,2021-07-21,일반
1111,장지후,jjh822@naver.com,010-1139-5906,전주,35.8219,127.148,2022-07-11,VIP
1112,임영민,ngngm454@nate.com,010-1194-8733,울산,35.5398,129.3114,2022-08-17,일반
1113,안나윤,ngnng252@nate.com,010-4438-8773,대구,35.8714,128.6014,2021-08-21,일반
1114,윤하늘,nghn701@nate.com,010-2406-6129,전주,35.8219,127.148,2022-04-18,우수
1115,조서연,jsng888@nate.com,010-1493-7139,대구,35.8714,128.6014,2022-03-26,우수
1116,정시아,jsng994@naver.com,010-6810-6567,대전,36.3504,127.3845,2021-01-10,우수
1117,윤서연,ngsng535@nate.com,010-1380-1527,전주,35.8219,127.148,2022-07-05,일반
1118,정주원,jjng438@nate.com,010-2043-9757,울산,35.5398,129.3114,2021-07-29,VIP
1119,신지후,sjh586@gmail.com,010-5991-2527,광주,35.1595,126.8526,2022-08-07,일반
1120,강도윤,gdng791@naver.com,010-1439-4058,서울,37.5665,126.978,2022-12-07,일반
1121,조예준,jngj495@daum.net,010-9591-2146,대구,35.8714,128.6014,2021-08-27,VIP
1122,권서준,gsj477@gmail.com,010-7731-7407,인천,37.4563,126.7052,2021-12-01,MVP
1123,강도윤,gdng232@nate.com,010-4382-3128,세종,36.48,127.289,2021-03-12,VIP
1124,조우진,jngj542@nate.com,010-6084-4325,인천,37.4563,126.7052,2022-09-11,VIP
1125,안가은,nggng801@nate.com,,대전,36.3504,127.3845,2021-07-26,우수
1126,정수빈,jsb165@nate.com,010-9043-8539,창원,35.2271,128.6811,2021-09-10,우수
1127,권시아,gsng140@gmail.com,010-8476-6681,대전,36.3504,127.3845,2022-10-24,일반
1128,임지민,ngjm727@naver.com,,울산,35.5398,129.3114,2021-09-13,일반
1129,서수빈,ssb493@naver.com,,전주,35.8219,127.148,2022-08-06,일반
1130,이현우,nghng991@naver.com,010-2093-4559,대전,36.3504,127.3845,2022-10-06,일반
1131,황서연,hsng880@gmail.com,010-9264-6341,광주,35.1595,126.8526,2021-03-20,우수
1132,서수빈,ssb268@daum.net,,대구,35.8714,128.6014,2022-06-03,일반
1133,김예준,gngj754@nate.com,010-4185-7499,울산,35.5398,129.3114,2021-12-18,일반
1134,이민준,ngmj356@gmail.com,010-8606-8942,전주,35.8219,127.148,2021-05-20,일반
1135,권예준,gngj184@naver.com,,전주,35.8219,127.148,2022-03-25,우수
1136,장영민,jngm265@naver.com,,서울,37.5665,126.978,2022-09-14,일반
1137,임도윤,ngdng647@nate.com,010-1183-5476,인천,37.4563,126.7052,2021-03-21,VIP
1138,정수빈,jsb466@naver.com,010-9721-4541,대구,35.8714,128.6014,2021-02-05,일반
1139,권가은,ggng148@gmail.com,010-1858-1076,울산,35.5398,129.3114,2022-12-08,일반
1140,이나윤,ngnng486@naver.com,010-4276-2497,대구,35.8714,128.6014,2022-01-19,우수
1141,김서연,gsng128@gmail.com,010-2035-4613,광주,35.1595,126.8526,2021-07-16,VIP
1142,최현정,chhj955@naver.com,,전주,35.8219,127.148,2021-06-21,일반
1143,안도윤,ngdng935@daum.net,010-4393-9875,광주,35.1595,126.8526,2022-07-30,우수
1144,신서연,ssng223@naver.com,010-3844-1245,대구,35.8714,128.6014,2021-04-19,우수
1145,신서현,ssh423@gmail.com,010-2081-5562,울산,35.5398,129.3114,2021-08-06,일반
1146,한서준,hsj168@naver.com,010-9185-2668,울산,35.5398,129.3114,2021-11-05,VIP
1147,송현정,shj970@naver.com,010-7366-3177,대전,36.3504,127.3845,2021-04-08,우수
1148,오하준,nghj750@daum.net,,청주,36.6424,127.489,2022-05-09,우수
1149,김하린,ghr699@nate.com,010-4808-9248,울산,35.5398,129.3114,2022-06-08,VIP
1150,전가은,jgng113@naver.com,010-3032-6060,서울,37.5665,126.978,2022-09-24,VIP
1151,윤채원,ngchng538@naver.com,,창원,35.2271,128.6811,2021-03-23,우수
1152,한민서,hms403@naver.com,010-1621-4900,인천,37.4563,126.7052,2022-01-20,VIP
1153,권채원,gchng998@daum.net,010-1648-9533,인천,37.4563,126.7052,2021-10-12,우수
1154,서서현,ssh932@daum.net,010-6427-6615,서울,37.5665,126.978,2021-08-23,우수
1155,윤지후,ngjh652@gmail.com,010-4644-7250,청주,36.6424,127.489,2021-09-12,우수
1156,안유진,ngngj287@nate.com,,청주,36.6424,127.489,2021-01-07,우수
1157,황예준,hngj297@gmail.com,010-3057-2503,청주,36.6424,127.489,2021-05-25,일반
1158,강시아,gsng662@naver.com,,대구,35.8714,128.6014,2022-06-04,VIP
1159,권우진,gngj268@naver.com,,대구,35.8714,128.6014,2022-03-11,VIP
1160,윤우진,ngngj392@nate.com,010-8883-2310,청주,36.6424,127.489,2021-07-26,일반
1161,한지민,hjm486@naver.com,010-8101-3553,세종,36.48,127.289,2022-03-28,VIP
1162,황민준,hmj880@nate.com,010-5918-9801,울산,35.5398,129.3114,2021-03-27,일반
1163,정지아,jjng844@naver.com,010-8431-5640,대전,36.3504,127.3845,2022-01-25,일반
1164,신지아,sjng720@nate.com,,부산,35.1796,129.0756,2021-12-08,우수
1165,황지후,hjh258@naver.com,010-7131-9051,서울,37.5665,126.978,2021-01-14,일반
1166,신도현,sdh525@nate.com,010-6043-2167,전주,35.8219,127.148,2022-01-18,VIP
1167,서태현,sth139@gmail.com,,울산,35.5398,129.3114,2022-08-03,VIP
1168,서지훈,sjh889@daum.net,010-7032-1945,수원,37.2636,127.0286,2022-12-28,우수
1169,신도현,sdh534@naver.com,,대구,35.8714,128.6014,2022-05-05,일반
1170,한서현,hsh823@gmail.com,010-5281-8462,전주,35.8219,127.148,2022-11-13,일반
1171,정지훈,jjh353@naver.com,010-7297-7515,서울,37.5665,126.978,2021-04-30,우수
1172,전태현,jth182@naver.com,010-5143-5951,울산,35.5398,129.3114,2021-06-19,MVP
1173,안지아,ngjng774@nate.com,010-2456-2790,창원,35.2271,128.6811,2021-11-12,우수
1174,전나윤,jnng916@daum.net,010-7520-6047,인천,37.4563,126.7052,2021-10-03,일반
1175,김하준,ghj935@nate.com,,서울,37.5665,126.978,2021-04-10,우수
1176,서하늘,shn526@daum.net,,전주,35.8219,127.148,2022-03-18,우수
1177,한하준,hhj820@naver.com,,대구,35.8714,128.6014,2022-05-14,우수
1178,최수빈,chsb680@naver.com,,인천,37.4563,126.7052,2021-07-25,일반
1179,강현정,ghj877@naver.com,010-2789-3721,대전,36.3504,127.3845,2022-02-23,우수
1180,박우진,bngj187@nate.com,,부산,35.1796,129.0756,2021-10-11,우수
1181,김시아,gsng340@nate.com,010-1155-2000,세종,36.48,127.289,2022-11-20,MVP
1182,장나윤,jnng107@gmail.com,010-1118-7154,부산,35.1796,129.0756,2021-08-05,일반
1183,안나윤,ngnng372@nate.com,010-6514-7074,세종,36.48,127.289,2021-12-12,우수
1184,오유진,ngngj936@naver.com,010-1937-6833,광주,35.1595,126.8526,2022-11-13,VIP
1185,오현정,nghj202@gmail.com,010-3275-1420,세종,36.48,127.289,2022-12-17,일반
1186,최지현,chjh643@daum.net,010-8785-9436,전주,35.8219,127.148,2021-09-12,VIP
1187,서예린,sngr292@gmail.com,,청주,36.6424,127.489,2021-11-26,우수
1188,한지현,hjh146@daum.net,010-8938-7556,청주,36.6424,127.489,2022-03-31,일반
1189,박지원,bjng538@nate.com,010-7305-5814,청주,36.6424,127.489,2022-12-18,일반
1190,조가은,jgng246@gmail.com,010-5937-9990,인천,37.4563,126.7052,2022-05-25,우수
1191,권하준,ghj556@gmail.com,010-4987-4467,세종,36.48,127.289,2022-11-10,일반
1192,강나윤,gnng775@gmail.com,010-1478-3625,부산,35.1796,129.0756,2022-03-22,우수
1193,오태현,ngth492@daum.net,010-3016-3224,대구,35.8714,128.6014,2021-09-21,일반
1194,송서현,ssh842@nate.com,010-4666-2059,부산,35.1796,129.0756,2022-12-10,우수
1195,오지민,ngjm834@nate.com,010-8159-4823,청주,36.6424,127.489,2022-10-20,일반
1196,윤지훈,ngjh218@daum.net,,부산,35.1796,129.0756,2021-04-25,VIP
1197,전도현,jdh292@gmail.com,,창원,35.2271,128.6811,2022-01-12,MVP
1198,오지민,ngjm690@gmail.com,010-4110-7359,대전,36.3504,127.3845,2021-03-05,MVP
1199,서유진,sngj889@daum.net,010-4639-2746,청주,36.6424,127.489,2021-05-10,우수
1200,신민준,smj651@nate.com,010-5863-4586,광주,35.1595,126.8526,2021-05-29,일반
1201,황예린,hngr566@naver.com,,창원,35.2271,128.6811,2021-10-18,우수
1202,이하린,nghr427@daum.net,,수원,37.2636,127.0286,2022-12-07,일반
1203,전민서,jms746@naver.com,010-7171-1963,세종,36.48,127.289,2021-10-26,일반
1204,오주원,ngjng947@naver.com,010-1861-3933,전주,35.8219,127.148,2021-08-19,일반
1205,황채원,hchng501@daum.net,010-9977-7427,청주,36.6424,127.489,2021-06-13,일반
1206,오서연,ngsng794@nate.com,010-9648-5637,광주,35.1595,126.8526,2022-02-05,우수
1207,임가은,nggng299@nate.com,010-1886-5981,부산,35.1796,129.0756,2021-05-15,우수
1208,권서현,gsh267@naver.com,010-3372-4436,세종,36.48,127.289,2022-12-14,일반
1209,조현정,jhj866@naver.com,,전주,35.8219,127.148,2022-10-29,일반
1210,전도윤,jdng794@naver.com,010-3756-1922,울산,35.5398,129.3114,2022-03-14,MVP
1211,최지원,chjng585@naver.com,010-6545-8107,서울,37.5665,126.978,2021-05-01,일반
1212,정서현,jsh839@nate.com,,대구,35.8714,128.6014,2021-02-04,일반
1213,신민서,sms409@naver.com,010-2468-8596,청주,36.6424,127.489,2022-01-20,일반
1214,신지훈,sjh747@nate.com,,광주,35.1595,126.8526,2021-01-12,우수
1215,박도윤,bdng600@naver.com,010-8856-5484,서울,37.5665,126.978,2022-08-24,우수
1216,최현정,chhj707@naver.com,010-8105-5888,울산,35.5398,129.3114,2022-05-11,일반
1217,전주원,jjng201@daum.net,010-9806-4029,부산,35.1796,129.0756,2023-01-01,일반
1218,신영민,sngm817@gmail.com,010-9684-9004,울산,35.5398,129.3114,2022-07-24,우수
1219,박하늘,bhn957@gmail.com,010-3960-3948,대구,35.8714,128.6014,2022-11-06,우수
1220,김지아,gjng557@daum.net,,부산,35.1796,129.0756,2021-02-10,일반
1221,조서현,jsh265@gmail.com,010-1573-2386,수원,37.2636,127.0286,2021-09-20,MVP
1222,최하늘,chhn405@daum.net,010-1001-5068,수원,37.2636,127.0286,2021-06-25,일반
1223,임서준,ngsj631@daum.net,010-9035-6127,청주,36.6424,127.489,2022-07-01,일반
1224,안도현,ngdh460@naver.com,010-1732-4884,전주,35.8219,127.148,2021-04-12,VIP
1225,이지후,ngjh245@daum.net,010-4539-6882,대구,35.8714,128.6014,2021-05-18,일반
1226,장주원,jjng846@nate.com,010-7255-3675,부산,35.1796,129.0756,2022-07-18,우수
1227,신수빈,ssb185@daum.net,010-3346-9780,청주,36.6424,127.489,2022-03-12,일반
1228,조예준,jngj744@daum.net,010-7097-9379,청주,36.6424,127.489,2022-12-15,일반
1229,강서연,gsng941@naver.com,010-5055-2270,광주,35.1595,126.8526,2022-03-21,MVP
1230,장도윤,jdng644@gmail.com,010-6396-2457,청주,36.6424,127.489,2022-07-16,일반
1231,한도현,hdh441@daum.net,010-2604-7179,인천,37.4563,126.7052,2021-08-20,VIP
1232,윤지민,ngjm207@gmail.com,010-6022-9021,인천,37.4563,126.7052,2022-06-24,일반
1233,최하늘,chhn457@daum.net,010-1785-3797,수원,37.2636,127.0286,2021-10-05,일반
1234,오나윤,ngnng498@naver.com,010-9711-7597,광주,35.1595,126.8526,2022-11-26,일반
1235,황시아,hsng230@daum.net,010-3547-3070,서울,37.5665,126.978,2022-12-05,우수
1236,정지민,jjm681@daum.net,010-5081-7852,서울,37.5665,126.978,2022-10-17,일반
1237,권하준,ghj549@daum.net,010-8008-9529,세종,36.48,127.289,2022-05-30,VIP
1238,윤우진,ngngj750@gmail.com,010-2476-2302,대전,36.3504,127.3845,2022-02-21,일반
1239,박채원,bchng345@gmail.com,,인천,37.4563,126.7052,2022-08-13,MVP
1240,임지아,ngjng604@gmail.com,010-3235-8858,울산,35.5398,129.3114,2022-11-25,일반
1241,황하늘,hhn801@gmail.com,010-1119-7962,울산,35.5398,129.3114,2021-01-15,VIP
1242,송채원,schng453@naver.com,010-9652-1693,전주,35.8219,127.148,2022-11-09,우수
1243,권하준,ghj790@naver.com,010-3184-9416,인천,37.4563,126.7052,2021-03-18,우수
1244,한서준,hsj532@nate.com,010-2855-6537,울산,35.5398,129.3114,2021-06-24,VIP
1245,윤영민,ngngm652@gmail.com,010-5337-4490,대전,36.3504,127.3845,2021-11-03,우수
1246,김채원,gchng746@nate.com,010-9446-1580,대구,35.8714,128.6014,2021-11-09,우수
1247,권태현,gth732@nate.com,,서울,37.5665,126.978,2021-12-31,일반
1248,권유진,gngj405@daum.net,010-4050-7587,부산,35.1796,129.0756,2021-01-06,일반
1249,한민준,hmj203@nate.com,,세종,36.48,127.289,2021-07-22,VIP
1250,안태현,ngth257@nate.com,,부산,35.1796,129.0756,2022-05-15,우수
1251,장현우,jhng581@nate.com,010-3984-9788,광주,35.1595,126.8526,2021-11-03,우수
1252,장도윤,jdng549@nate.com,010-8110-1095,인천,37.4563,126.7052,2021-05-24,일반
1253,한태현,hth991@naver.com,010-3190-7464,부산,35.1796,129.0756,2021-07-14,일반
1254,서채원,schng439@gmail.com,,인천,37.4563,126.7052,2022-11-14,일반
1255,황예린,hngr372@gmail.com,010-3087-6322,울산,35.5398,129.3114,2022-05-16,우수
